ClinicID,State,Name,Street.Address,City,Latitude,Longitude,Full_Address,County,FIPS,County_RUC,County_Population,County_Land
C537,Louisiana,BAART Programs Breaux Bridge,648 Latiolais Drive,Breaux Bridge,30.29577211,-91.90384606,"648, Latiolais Drive, Breaux Bridge, St. Martin Parish, Louisiana, 70517, United States of America",st martin,22099,2,53609,737.222
C538,Louisiana,"VCPHCS V, LLC",1141 Whitney Avenue,Gretna,29.9288383,-90.0419391,"Whitney Avenue, McDonoghville, Gretna, Orleans Parish, Louisiana, 70056, United States of America",jefferson,22051,1,437038,295.693
C539,Louisiana,Choices of Louisiana @ North Shore,615 Pride Drive,Hammond,30.52501832,-90.42897845,"615, Pride Drive, Hammond, Tangipahoa Parish, Louisiana, 70401, United States of America",tangipahoa,22105,3,128850,791.307
C540,Louisiana,"Choices of Louisiana, Inc.",128 Woodland Drive,La Place,30.08595857,-90.44992986,"128, Woodland Drive, Belle Terre, LaPlace, St. John the Baptist Parish, Louisiana, 70068, United States of America",st john the baptist,22095,1,43565,214.319
C541,Louisiana,"VCPHCS VI, LLC",2829 4th Avenue,Lake Charles,30.20422514,-93.19344671,"2829, 4th Avenue, Pine Acres Trailer Park, Lake Charles, Calcasieu Parish, Louisiana, 70601, United States of America",calcasieu,22019,3,198753,1064.154
C542,Louisiana,"Center for Behavioral Health Louisiana, Inc.",1910 Ruffin Drive,Monroe,32.487167,-92.082637,"1910, Ruffin Drive, East Parkview, Monroe, Ouachita Parish, Louisiana, 71202, United States of America",ouachita,22073,3,156433,610.401
C543,Louisiana,DRD Management Inc,2235 Poydras Street,New Orleans,29.9572905,-90.0895529,"2235, Poydras Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70012, United States of America",orleans,22071,1,388182,169.434
C544,Louisiana,"Center for Behavioral Health Louisiana, Inc.",1303 Line Ave.,Shreveport,32.49984239,-93.745946,"1303, Line Avenue, Werner Park, Shreveport, Caddo Parish, Louisiana, 71101, United States of America",caddo,22017,2,251069,879.071
C545,Maine,"Discovery House-BR, Inc.",74 Dowd Road,Bangor,44.7830606,-68.8250774,"74, Dowd Road, West Bangor, Bangor, Penobscot County, Maine, 04401, United States of America",penobscot,23019,3,152284,3397.197
C546,Maine,Acadia Healthcare,268 Stillwater Ave.,Bangor,44.82043075,-68.76369118,"Acadia Hospital, 268, Stillwater Avenue, Chapin Park (Tree Streets), Birch Hill Estates Mobile Home Park, Bangor, Penobscot County, Maine, 04402, United States of America",penobscot,23019,3,152284,3397.197
C547,Maine,Penobscot County Treatment Center,659 Hogan Road,Bangor,44.8369823,-68.7412589,"659, Hogan Road, Birch Hill Estates Mobile Home Park, Bangor, Penobscot County, Maine, 04401, United States of America",penobscot,23019,3,152284,3397.197
C548,Maine,"Colonial Management Group, LP dba Metro Treatment of Maine, LP",166 New County Road,Rockland,44.0932927,-69.1417581,"166, New County Road, Rockland, Knox County, Maine, 04841, United States of America",knox,23013,7,39700,365.136
C549,Maine,Center for Behavioral Health- Maine,400 Western Ave.,South Portland,43.6418719,-70.3292707,"400, Western Avenue, South Portland Gardens, South Portland, Cumberland County, Maine, 04106, United States of America",cumberland,23005,2,289173,835.947
C550,Maine,"Discovery House of Central Maine, Inc.",21 Airport Road,Waterville,44.54186505,-69.67516329,"21, Airport Road, Waterville, Kennebec County, Maine, 04901, United States of America",kennebec,23011,4,121289,867.468
C551,Maine,CAP Quality Care,One Delta Dr.,Westbrook,43.6814937,-70.3324628,"Delta Drive, Cumberland Mills, Westbrook, Cumberland County, Maine, 04092, United States of America",cumberland,23005,2,289173,835.947
C552,Maryland,"Serenity Health, LLC",780 W. Bel Air Ave,Aberdeen,39.51951,-76.1864822,"DaVita Dialysis, 780, West Bel Air Avenue, Park Ridge Estates, Warwick, Aberdeen, Harford County, Maryland, 21001, United States of America",harford,24025,1,250132,437.126
C553,Maryland,ARS of Aberdeen,24 West Bel Air Ave,Aberdeen,39.50956331,-76.16468013,"24, West Bel Air Avenue, Windemere Estates, Sherwood Homes, Aberdeen, Harford County, Maryland, 21001, United States of America",harford,24025,1,250132,437.126
C554,Maryland,South County Addiction Clinic,839 Bestgate Road,Annapolis,38.9919997,-76.5466479,"Bestgate Road, Threemile Oak Corner, Bestgate, Anne Arundel County, Maryland, 21405, United States of America",anne arundel,24003,1,564600,414.811
C555,Maryland,New Journey Inc,32 Defense Street,Annapolis,38.9845,-76.5384,,anne arundel,24003,1,564600,414.811
C556,Maryland,Pine Heights Treatment Center,3455 Wilkens Ave.,Baltimore,39.2718131,-76.6764773,"Voshell's, 3455, Wilkens Avenue, Violetville, Baltimore, Maryland, 21229, United States of America",baltimore city,24510,1,619796,80.953
C557,Maryland,University of Maryland Methadone Treatment Program,1001 West Pratt Street,Baltimore,39.2855634,-76.6343692,"Deaf Addiction Services at Maryland, 1001, West Pratt Street, Hollins Market, Baltimore, Maryland, 21223, United States of America",baltimore city,24510,1,619796,80.953
C558,Maryland,Addiction Treatment Services at Johns Hopkins Bayview Â MFL Building,5200 Eastern Ave,Baltimore,39.28730977,-76.55344687,"5200, Eastern Avenue, Greektown, Point Breeze, Baltimore, Maryland, 21224, United States of America",baltimore city,24510,1,619796,80.953
C559,Maryland,Bon Secours New Hope Treatment Center,2401 West Baltimore St.,Baltimore,39.2875607,-76.65428142,"2401, West Baltimore Street, Shipley Hill, Baltimore, Maryland, 21223, United States of America",baltimore city,24510,1,619796,80.953
C560,Maryland,"Eastern Avenue Health Solutions, Inc.",5920 Eastern Avenue,Baltimore,39.28757251,-76.5453461,"5920, Eastern Avenue, Bayview, Point Breeze, Baltimore, Maryland, 21224, United States of America",baltimore city,24510,1,619796,80.953
C561,Maryland,Veterans Administration Maryland Health Care System Opioid Agonist Treatment Program (VAMHCS OATP),10 North Greene St.,Baltimore,39.2896683,-76.62449376,"Baltimore Veterans Affairs Medical Center, 10, North Greene Street, Seton Hill, Baltimore, Maryland, 21201, United States of America",baltimore city,24510,1,619796,80.953
C562,Maryland,Addiction Treatment Services at Johns Hopkins Bayview -BBRC Building,5501 Nathan Shock Drive,Baltimore,39.29125507,-76.54994916,"5501, Nathan Shock Drive, Bayview, Point Breeze, Baltimore, Maryland, 21224, United States of America",baltimore city,24510,1,619796,80.953
C563,Maryland,Reflective Treatment Center,301 North Gay Street,Baltimore,39.29321435,-76.60765784,"301, North Gay Street, Old Town, Baltimore, Maryland, 21202, United States of America",baltimore city,24510,1,619796,80.953
C564,Maryland,MedMark Treatment Centers,821 North Eutaw Street,Baltimore,39.2991243,-76.62145574,"821, North Eutaw Street, Seton Hill, Baltimore, Maryland, 21201, United States of America",baltimore city,24510,1,619796,80.953
C565,Maryland,Center for Addiction Medicine,827 Linden Avenue,Baltimore,39.29962875,-76.62083823,"UM Medical Center Midtown Campus (UMMC), 827, Linden Avenue, Mount Vernon, Baltimore, Maryland, 21201, United States of America",baltimore city,24510,1,619796,80.953
C566,Maryland,Johns Hopkins Hospital Program for Alcoholism and Other Drug Dependencies,911 North Broadway,Baltimore,39.30081457,-76.59468514,"911, North Broadway, Oliver, Baltimore, Maryland, 21205, United States of America",baltimore city,24510,1,619796,80.953
C567,Maryland,Turning Point Substance Abuse Clinic,2401 E. North Ave.,Baltimore,39.3124474,-76.5837132,"Turning Point Clinic, 2401, East North Avenue, Berea, Baltimore, Maryland, 21213, United States of America",baltimore city,24510,1,619796,80.953
C568,Maryland,"Institutes for Behavioral Resources, Inc., REACH Health Services",2104 Maryland Ave.,Baltimore,39.3134182,-76.6183062,"2104, Maryland Avenue, Old Goucher, Baltimore, Maryland, 21218, United States of America",baltimore city,24510,1,619796,80.953
C569,Maryland,"Man Alive, Inc.",2117 Maryland Ave.,Baltimore,39.313714,-76.61779095,"No Land Beyond, 2117, Maryland Avenue, Old Goucher, Baltimore, Maryland, 21218, United States of America",baltimore city,24510,1,619796,80.953
C570,Maryland,Bon Secours' ADAPT Cares,3101 Towanda Ave.,Baltimore,39.3222521,-76.65753092,"3101, Towanda Avenue, Baltimore, Maryland, 21215, United States of America",baltimore city,24510,1,619796,80.953
C571,Maryland,"Hampden Health Solutions at the Rail, Inc.",3612 Falls Rd,Baltimore,39.33128085,-76.63514437,"3612, Falls Road, Hampden, Baltimore, Maryland, 21211, United States of America",baltimore city,24510,1,619796,80.953
C572,Maryland,Sinai Hospital Addictions Recovery Program,2401 West Belvedere Ave.,Baltimore,39.35289645,-76.66228716,"Sinai Hospital of Baltimore, 2401, West Belvedere Avenue, Levindale, Baltimore, Maryland, 21215, United States of America",baltimore city,24510,1,619796,80.953
C573,Maryland,"Northern Parkway Treatment Services, Inc.",3007 E Northern Parkway,Baltimore,39.36280585,-76.55166817,"The Agape Christian Church, 3007, East Northern Parkway, Woodring, Baltimore, Maryland, 21214, United States of America",baltimore city,24510,1,619796,80.953
C574,Maryland,MedMark Treatment Centers,1801 Cherry Hill Road,Baltimore,39.25659045,-76.63394349,"1801, Cherry Hill Road, Westport, Baltimore, Maryland, 21230, United States of America",baltimore city,24510,1,619796,80.953
C575,Maryland,BNJ Health Services LLC,2701 Washington Boulevard,Baltimore,39.26456345,-76.6544172,"2701, Washington Boulevard, Morrell Park, Baltimore, Maryland, 21230, United States of America",baltimore city,24510,1,619796,80.953
C576,Maryland,Glass Health Programs Inc.,817 North Calvert Street,Baltimore,39.2993246,-76.6127806,"817, North Calvert Street, Mount Vernon, Baltimore, Maryland, 21202, United States of America",baltimore city,24510,1,619796,80.953
C577,Maryland,Redeem Healthcare Medical Systems,917 North Caroline Street,Baltimore,39.30135127,-76.59790822,"917, North Caroline Street, Oliver, Baltimore, Maryland, 21205, United States of America",baltimore city,24510,1,619796,80.953
C578,Maryland,Winchester Health LLC,1315 Bloomingdale Road,Baltimore,39.30231486,-76.66570457,"1315, Bloomingdale Road, Winchester, Baltimore, Maryland, 21216, United States of America",baltimore city,24510,1,619796,80.953
C579,Maryland,Omnis Health Life LLC,2200 Garrison Boulevard,Baltimore,39.31145235,-76.67546733,"2200, Garrison Boulevard, Mount Holly, Baltimore, Maryland, 21216, United States of America",baltimore city,24510,1,619796,80.953
C580,Maryland,Concerted Care Group,428 East 25th Street,Baltimore,39.31834665,-76.610194,"Concerted Care Group, 428, East 25th Street, Old Goucher, Baltimore, Maryland, 21218, United States of America",baltimore city,24510,1,619796,80.953
C581,Maryland,Park Heights Health Services Inc,5260 Park Heights Avenue,Baltimore,39.34939515,-76.67836193,"5260, Park Heights Avenue, Arlington, Baltimore, Maryland, 21215, United States of America",baltimore city,24510,1,619796,80.953
C582,Maryland,Belair Road Health Solutions,4825 Belaird Road,Baltimore,39.3337,-76.5579,,baltimore city,24510,1,619796,80.953
C583,Maryland,MedMark Treatment Centers Belcamp,1361 Brass Mill Road,Belcamp,39.4843,-76.234,,harford,24025,1,250132,437.126
C584,Maryland,By Grace Inc,1000 East Patapsco Avenue,Brooklyn,39.2345085,-76.5957738,"1000, East Patapsco Avenue, Brooklyn, Baltimore, Maryland, 21225, United States of America",baltimore city,24510,1,619796,80.953
C585,Maryland,Concerted Care Group,112 East Patapsco Avenue,Brooklyn,39.23859114,-76.6093811,"112, East Patapsco Avenue, Brooklyn, Baltimore, Maryland, 21225, United States of America",baltimore city,24510,1,619796,80.953
C586,Maryland,"BPH, Inc. t/a Starting Point",4109 Ritchie Highway,Brooklyn Park,39.2166883,-76.6143022,"Ritchie Highway, Guilford Manor, Brooklyn Park, Anne Arundel County, Maryland, 21146, United States of America",anne arundel,24003,1,564600,414.811
C587,Maryland,Prince George's County Health Department,3003 Hospital Drive,Cheverly,38.9328431,-76.9189749,"Hospital Drive, Cheverly, Prince George's County, Maryland, 20710, United States of America",prince georges,24033,1,905161,482.655
C588,Maryland,SRR Treatment Solutions,8930 Stamford Blvd,Columbia,39.193059,-76.817234,,howard,24027,1,312495,250.953
C589,Maryland,Dundalk Health Services Inc,6706 Hollabird Avenue,Dundalk,39.2731,-76.5306,,baltimore,24005,1,828637,598.367
C590,Maryland,Recovery Centers of America,314 Grove Neck Road,Earleville,39.411124,-75.909302,"Grove Neck Road, Earleville, Cecil County, Maryland, 21919, United States of America",cecil,24015,1,102416,346.3
C591,Maryland,Chesapeake Treatment Services,402 Marvel Court,Easton,38.7641931,-76.06379436,"402, Marvel Court, Idlewild, Easton, Talbot County, Maryland, 21601, United States of America",talbot,24041,6,37461,268.557
C592,Maryland,Riverside Treatment Services,2205 Pulaski Highway,Edgewood,39.4362314,-76.30550884,"Riverside Treatment Services, 2205, Pulaski Highway, Martin Manor, McComas, Edgewood, Harford County, Maryland, 21040, United States of America",harford,24025,1,250132,437.126
C593,Maryland,"Metwork Health Services, Inc.",2120 Liberty Rd.,Eldersburg,39.3959145,-76.92001159,"2120, Liberty Road, Arrington Estates, Freedom Forest, Eldersburg, Carroll County, Maryland, 21784, United States of America",carroll,24013,1,167319,447.628
C594,Maryland,"Serenity Health, LLC",203 W. Pulaski Highway,Elkton,39.60186181,-75.83398318,"203, West Pulaski Highway, Little Elkton, Elkton, Cecil County, Maryland, 21921, United States of America",cecil,24015,1,102416,346.3
C595,Maryland,"ATS of Cecil County, Inc.",212 Blue Ball Ave.,Elkton,39.60775281,-75.83985472,"212, Blue Ball Avenue, Little Elkton, Elkton, Cecil County, Maryland, 21921, United States of America",cecil,24015,1,102416,346.3
C596,Maryland,"J.A.E.L. Health Services, Inc.",10176 Baltimore National Pike,Ellicott City,39.2801474,-76.8631807,"Bethany Centennial Animal Hospital, 10176, Baltimore National Pike, Pine Orchard, Ellicott City, Howard County, Maryland, 21042, United States of America",howard,24027,1,312495,250.953
C597,Maryland,MedMark Treatment Centers Essex,8909 Kelso Drive,Essex,39.3382,-76.468655,,baltimore,24005,1,828637,598.367
C598,Maryland,"Smith-Berch, Inc.",5716-C Industry Lane,Frederick,39.39159939,-77.41483739,"5716, Industry Lane, Foxcroft, Frederick County, Maryland, 21704, United States of America",frederick,24021,1,246105,660.526
C599,Maryland,Frederick County Health Department,300-B Scholls Lane,Frederick,39.40906,-77.422372,"300, Scholls Lane, Carrollton, Frederick, Frederick County, Maryland, 21701, United States of America",frederick,24021,1,246105,660.526
C600,Maryland,Genesis Treatment Services,1160 West Patrick Street,Frederick,39.41764978,-77.44493232,"1160, West Patrick Street, Linden Hills, Frederick, Frederick County, Maryland, 21702, United States of America",frederick,24021,1,246105,660.526
C601,Maryland,BornFree Wellness Centers of America,19537 Doctors Drive,Germantown,39.17516156,-77.26891729,"19537, Doctors Drive, North Germantown, Fox Chapel, Germantown, Montgomery County, Maryland, 20874, United States of America",montgomery,24031,1,1039198,493.069
C602,Maryland,"We Care Arundel Health Services, Inc.",13 A Aquahart Rd.,Glen Burnie,39.15264268,-76.63105203,"13, Aquahart Road, Glen Gardens, Somerset, Glen Burnie, Anne Arundel County, Maryland, 21061, United States of America",anne arundel,24003,1,564600,414.811
C603,Maryland,"E.J.A.L. Health Services, Inc.",7229 Ritchie Hwy,Glen Burnie,39.174058,-76.617847,"7229, Ritchie Highway, Timberline, Glen Burnie, Anne Arundel County, Maryland, 21061, United States of America",anne arundel,24003,1,564600,414.811
C604,Maryland,Department of Health Adult Addictions Clinic,122 Langley Road North,Glen Burnie,39.1774894,-76.609644,"Langley Road, Cadillac Homes, Glen Burnie, Anne Arundel County, Maryland, 21060, United States of America",anne arundel,24003,1,564600,414.811
